stats 56
times_run 10
encode 3602.8
encode_and_write 3602.8
encode_thread_overhead 2951.11
freq_join_overhead 7.1
freq_thread_overhead 0
freq_time 3473.4
huffman_tree_creation 87.4
read_and_count 5937.9
reading_input 2412
total 9690.7
write 0
