stats 39
times_run 10
encode 22129.7
encode_and_write 6020.9
encode_thread_overhead 2542.7
freq_join_overhead 5.2
freq_thread_overhead 2007.9
freq_time 3254.8
huffman_tree_creation 92.2001
read_and_count 4852.2
reading_input 2451
total 11014.8
write 4098.39
